Time (s),Distance (m),Height (m),Drag coefficient,Projectile area (m^2)
2.5,124.35610961890544,107.66505124794232,0.5846078062323352,0.4773243846662698
2.6,108.27302044552866,105.86437576712103,0.5567039693481418,0.47629788866855766
2.7,125.92904519157673,97.34963973441681,0.561291918384696,0.47430231952984997
2.8000000000000003,118.88024826844713,105.12274717203233,0.5204234337980662,0.4878817351450101
2.9000000000000004,136.00383389256018,116.2279092826187,0.5654579263184751,0.4593422882398587
3.0,124.47819322755794,115.6338618920436,0.6397701296774315,0.1851119610383861
3.1,140.7484087845436,105.51526398060336,0.5352598331498201,0.17148167740009687
3.2,136.60082914893778,110.43128181547854,0.586279642952921,0.1814249141307801
3.3000000000000003,146.2380685873655,119.28823475227684,0.5942076989747734,0.21812576195789563
3.4000000000000004,139.2252633228904,111.72741343803423,0.604672911107616,0.1834079395031187
3.5,154.26501742859875,111.74758950751055,0.712156774159389,0.20965560439457795
3.6,166.27416503894014,112.89350519527312,0.6667461948978366,0.20894920450466678
3.7,134.87532580723547,117.65997058639829,0.6870950834966023,0.2084202627202512
3.8000000000000003,141.4919700763038,108.88097195352827,0.6902439128657101,0.22393703883336988
3.9000000000000004,165.76034742638296,111.71372666669619,0.6420936537589498,0.2028699275424869
4.0,142.56679915509469,113.00711221441999,0.5987356010125673,0.30979710750156375
4.1000000000000005,160.51997927100263,122.24482872356508,0.5856095739702519,0.28878646518435713
4.2,159.3179532523492,115.98082798681332,0.5657910096426687,0.2839492163350479
4.3,157.79974960946748,115.99950010323725,0.5738080726558351,0.2644608921326424
4.4,162.68972452677167,110.95575787137227,0.5124033108823277,0.29304496240351996
4.5,177.28442510310663,123.96336401824047,0.5926823031699977,0.46634246265208307
4.6000000000000005,176.4086087386788,118.15272138921411,0.4869918967252127,0.491558199833123
4.7,174.3273250143937,113.46263109658979,0.5547613757043955,0.479868414425165
4.800000000000001,183.17935445705214,110.30774915905245,0.5402171302627498,0.47912714525473327
4.9,175.29471969549792,103.71088040430254,0.587489079053258,0.48231258869658294
5.0,179.02498697473555,110.89510253315612,0.5875797757254638,0.1834014939346572
5.1000000000000005,177.30204852113548,109.57850436479922,0.6275220828110643,0.19361099640027413
5.2,177.27434504312785,116.0132283013367,0.5550417721218776,0.16906235178152898
5.300000000000001,182.30037754800244,105.46875147959022,0.5403006370926584,0.18402765973211996
5.4,176.32955642982228,109.6281879571596,0.5746355293942643,0.20386792357331035
5.5,186.14901010606013,102.4612093340743,0.6734106458285634,0.21306921437376614
5.6000000000000005,168.1139786501455,103.00091618524444,0.6614940269661073,0.2330028868394582
5.7,181.05783695848402,104.59764061708138,0.5979114173791954,0.21868810471889763
5.800000000000001,189.39075960958215,96.84320053387142,0.6691815060495536,0.20303557131275266
5.9,191.90488995442055,95.24028049311222,0.6195596677959929,0.20412377664210374
6.0,206.16944183684282,93.78687992982006,0.58203466095849,0.27962340269986047
6.1000000000000005,193.03931601896272,91.97810934259243,0.5656020016485391,0.2985679662209095
6.2,186.69877604009753,88.17159107825907,0.5884133233329635,0.28211355041154057
6.300000000000001,185.96440575841004,88.35349555723876,0.5441391542510997,0.27948868816148836
6.4,190.1294698343215,82.6552770936678,0.5605951864380557,0.27909152156832945
6.5,202.13973399671542,87.35909368941586,0.5355261503990968,0.4866283815213928
6.6000000000000005,196.12886712672739,77.00748116267145,0.5797422935241807,0.47975174465987197
6.7,194.16444165814008,69.84786100085847,0.5278088445766778,0.478825893934898
6.800000000000001,207.25580012938696,63.174820255031655,0.5152893472654928,0.4655601216285008
6.9,190.05860583333643,69.95636548196478,0.5450863103659118,0.5066910889411508
7.0,193.5695225364101,64.96715632437565,0.5722421293035234,0.1826426129151129
7.1000000000000005,197.84203471258328,50.32961203482992,0.5537223942458565,0.19172246517591326
7.2,196.72395311181512,47.6752374938759,0.5928561770335986,0.1982776005306422
7.300000000000001,207.89596539404738,44.1026791024473,0.6084440642263128,0.18832195593201917
7.4,210.91952175910131,32.425516136044244,0.5700444618300123,0.21619702316296696
7.5,209.42373106063704,26.94639401567386,0.713859190693361,0.2045454958690211
7.6000000000000005,206.08295460627352,16.828536451896312,0.6959857248160539,0.1910144580995504
7.7,207.97927161413622,18.053633272799534,0.6782471087462651,0.2055706069427226
7.800000000000001,211.40348347667168,12.028822575191647,0.7391753057134176,0.19883995723670198
0.0,4.401307369230258,9.078339954125303,0.7390436265920071,0.12493042256161953
0.1,6.400137346772137,6.870323076423434,0.6639643262886725,0.1256321435088934
0.2,21.024613738991263,16.049817478557973,0.7313997758978862,0.1339640621670462
0.30000000000000004,24.773142796977552,31.608651327626788,0.7104028969182968,0.13554324205275683
0.4,44.277397817914995,38.23139301849306,0.694280339982163,0.14304467488161854
0.5,46.50973800185181,56.80306280367117,0.8108079879178368,0.28430751571519863
0.6000000000000001,61.45414775962658,50.40642080822862,0.8188795067178876,0.27170799601567464
0.7000000000000001,51.81756164460398,53.73219166123601,0.789302042771482,0.2540387927527809
0.8,66.05572793070255,58.70335707727711,0.796471438969299,0.2631266182282463
0.9,84.64433593687852,70.98372970563413,0.7215965624221258,0.2910602352478411
1.0,73.73301360012354,68.76775873067956,0.6710195315316952,0.14993890146140645
1.1,92.15575250213335,73.94443962593165,0.6720059611875436,0.13089820559667759
1.2000000000000002,96.88195410582381,88.72187374472259,0.6964665353570016,0.1496036929778468
1.3,89.90078812844345,84.53659469130588,0.7459225409288924,0.1485248010988909
1.4000000000000001,96.97903610926771,87.23090075769615,0.7403298494504349,0.14046273299925985
1.5,99.22888028971062,93.26521127161101,0.7973490700862286,0.35017936391773974
1.6,100.64680504509032,96.11030888365212,0.800715393934557,0.3402829411659009
1.7000000000000002,119.5545196684438,104.19335035610152,0.8761095932493755,0.37386406603557043
1.8,113.91034649131258,101.17909979704635,0.8607785880273779,0.33255794339881356
1.9000000000000001,105.61062079126256,107.80273057216623,0.8438387324234571,0.3392672161047376
2.0,122.43881747965173,111.34436731902485,0.7235500700948659,0.13225173315673852
2.1,113.97528575383802,109.38617170982835,0.7144706492441356,0.12859080358881814
2.2,128.14486976417663,112.46652471419534,0.7109358081509679,0.10992383534548508
2.3000000000000003,134.83495559458765,121.09152283409526,0.6832183767130654,0.11612003186834659
2.4000000000000004,134.35687208832385,112.65355418828408,0.6619457972053236,0.14616887877244325
2.5,121.60561969252004,119.97551739753816,0.7223925662898062,0.2877539288104319
2.6,139.1300128857796,117.02060131507658,0.7750367681693663,0.27793864550314284
2.7,144.2993843789895,123.63897682283927,0.7900096800496975,0.2661240373035432
2.8000000000000003,145.68127565627714,114.95959006385307,0.8072435439926202,0.2811828058717006
2.9000000000000004,153.9188869555207,119.63008777804092,0.7764249997592328,0.2810186584619499
3.0,148.11958170306193,121.5481756158815,0.7211777822179558,0.14436616093110688
3.1,155.84491179211724,121.64531159450793,0.7223894785117089,0.14687411021520064
3.2,156.45833740649044,125.20680478066107,0.714394592974926,0.14281631438682924
3.3000000000000003,153.29771760524287,126.43497264568465,0.6972852137509943,0.17513597672113215
3.4000000000000004,148.9055964296446,121.61660803143465,0.6796172946109,0.13568939542807218
3.5,157.87838951412022,134.51710144936558,0.9062296465660626,0.3561612132458521
3.6,140.76228603467166,130.1327832206821,0.793223047673315,0.34793115941412917
3.7,153.42756882195633,130.76799114025897,0.8189985895783889,0.3621249524390003
3.8000000000000003,168.1690199106919,127.97534874161806,0.8456453410875291,0.3637452580278306
3.9000000000000004,163.66364589408417,133.6552830688249,0.8418819048138895,0.35651887445220526
4.0,174.73123395262982,135.75437742351073,0.718008432906271,0.13324051665914982
4.1000000000000005,176.0869282408696,122.25648011704037,0.760141359045523,0.11780844630329035
4.2,179.43455433505807,126.82034941941218,0.71749745614401,0.1312896910229348
4.3,176.69886129707854,125.55375101451287,0.6169692322455823,0.13712438304619948
4.4,171.59121835004825,126.01854798153441,0.6710528759332283,0.15471863391010704
4.5,173.60086635340187,130.25929904969433,0.7256817709053839,0.2884322569088679
4.6000000000000005,175.64902030914993,116.03016011818406,0.8715972008848755,0.25920159012152966
4.7,191.90185874368095,131.16949317614373,0.7939831119509955,0.2688661416875732
4.800000000000001,185.02971627693324,132.82569892368048,0.7580690132532689,0.27424999638006853
4.9,192.49958010965796,126.69954282518403,0.7533945986259782,0.28763584535537884
5.0,189.68659570414982,124.85814497542228,0.6803608070589267,0.13239364599823117
5.1000000000000005,195.66008373822342,128.95350398742704,0.6278028132999821,0.13674388597485584
5.2,197.89005662317726,134.83026967182266,0.7906246206309707,0.15411067211345778
5.300000000000001,202.70729996494066,119.76356633747174,0.7387824499382754,0.12981133456912733
5.4,189.36929850760686,122.46962431433577,0.7912871745755202,0.15194837567472683
5.5,197.44272593634452,118.75077310062403,0.7927788494065464,0.36023749635650326
5.6000000000000005,194.2030370094219,119.139509436049,0.8090989209938548,0.35486687189011024
5.7,186.559846271482,118.7093882037756,0.8923382696256764,0.3637065742143486
5.800000000000001,216.31483031008153,116.03645584429651,0.8616523222136189,0.3592561898848127
5.9,194.62309830446975,122.64891272600529,0.8798603065676621,0.35080683936565876
6.0,195.86967550059882,113.08203970989682,0.7306969392671601,0.134127201128474
6.1000000000000005,205.6953959375184,107.13559898834718,0.6982802126481759,0.14747833771039906
6.2,216.47608922125374,98.49339256513196,0.7036168243403133,0.11916211897320501
6.300000000000001,196.67773711168093,105.70456210737477,0.6666726092263258,0.09742510162993079
6.4,213.36155892122056,106.22460412689806,0.7752067862604194,0.12817034408961075
6.5,220.89920375296217,84.92989458653575,0.7300920838616325,0.2772347885755035
6.6000000000000005,214.69481869809167,100.3630091500927,0.8054573309869143,0.2705379080807854
6.7,224.18670268007943,94.02924728286861,0.8341098930121793,0.26247868281861536
6.800000000000001,215.96204403305117,85.15406176645051,0.7997759419633774,0.26899920809610056
6.9,212.95303073568252,77.02646661745156,0.7810217899996067,0.283886847091846
7.0,223.94576564806826,64.88766334689127,0.6485674769875486,0.1659677149038049
7.1000000000000005,215.92427361586053,73.92934829851934,0.7535081977979559,0.14580038430941805
7.2,213.7011563375626,68.94804935475197,0.7810840646088046,0.1282030015790266
7.300000000000001,229.87454826929866,63.561577209065874,0.6993771029205624,0.16438167383036012
7.4,216.03897470976403,63.84081478628137,0.6959170601113177,0.12763789249429436
7.5,220.92147876180846,59.979040059362106,0.8356051572882824,0.35964155016237
7.6000000000000005,224.8418319559706,48.77812013372888,0.8268780377266074,0.3549842669928944
7.7,208.81152046517425,39.7867326029341,0.7746354497747188,0.356522235430124
7.800000000000001,228.41302899544633,30.436251902477082,0.8728037780741192,0.35792878587967547
7.9,229.04798427345804,23.411149757024276,0.8604250373390984,0.3652706333968614
8.0,222.75297459854235,10.25659690122334,0.7431867859872742,0.10673576406718556
8.1,208.68209297987286,-7.661631606629788,0.7052319108540097,0.13428877816390997
0.0,2.679886405908408,0.24860574798984825,0.658062591317148,0.4500419807997436
0.1,15.564156671945817,5.481799471819018,0.6154309974232658,0.4053228750812917
0.2,14.758809606343153,13.947145325308867,0.6026151920611287,0.43114961954299885
0.30000000000000004,25.13653583445683,20.45744900068096,0.5468016863835153,0.40722954368560604
0.4,27.044375421817836,33.2202532977604,0.590630086678954,0.4177303244796647
0.5,36.342726033197174,39.90271134488676,0.998481176243705,0.3865407489680442
0.6000000000000001,41.26340426235502,45.98761205254048,0.9549753125957519,0.37100882125549406
0.7000000000000001,52.92842318058014,46.59008128040941,0.8869758117563863,0.390200480447751
0.8,53.498992492361786,43.85967308189911,0.8609344652509123,0.3812162237130728
0.9,59.596984424307315,55.540211097888545,0.8896289669365453,0.37236554539297156
1.0,63.23734835683872,51.804298639668126,0.5167912097101371,0.41039116518590996
1.1,68.14910706180358,51.82486769535916,0.5189596261482154,0.44344160287618617
1.2000000000000002,63.19011013537824,61.64327952189846,0.5483420695173448,0.39250943017844614
1.3,76.06363139535564,67.10355686427778,0.4565246458448499,0.408326679062752
1.4000000000000001,65.1319606982542,70.95501296103187,0.4526529767945823,0.3733066383451238
1.5,69.95913739071166,67.554576971201,0.8829914053449148,0.2366473050692297
1.6,80.64864352406694,75.88332295353807,0.8098898297417108,0.22639100264348638
1.7000000000000002,77.38141763162672,76.96704103292724,0.8945531059896189,0.24171989474034575
1.8,81.37439732503206,74.58539485575729,0.794835345251768,0.25037081781072873
1.9000000000000001,81.69612053450447,77.20732913416747,0.7927779672717551,0.202197547308704
2.0,76.33458255911827,76.74898699300357,0.6101465702001998,0.4153652668361483
2.1,91.36263048587105,77.64776879430606,0.568388158458692,0.4016328931449317
2.2,96.14934614822697,89.22038535902496,0.5972731789329325,0.39611021588460316
2.3000000000000003,104.23323587521419,80.49646390439409,0.6224752867639917,0.41307912520243595
2.4000000000000004,100.07287566814875,96.11894768459013,0.5750765387926339,0.41044165299330476
2.5,103.84821214734178,85.82020807092944,0.9243105316136866,0.3661136691293879
2.6,107.1151109924821,90.3073202827693,0.9044797481464377,0.35790915802201473
2.7,115.8279859627139,82.8966226316405,0.965039085526721,0.38676176068842516
2.8000000000000003,101.93973936516863,90.71380334116947,0.8989907387687001,0.35876768920658814
2.9000000000000004,102.25608865809241,91.52139090229808,0.9227388184441159,0.3985939675898384
3.0,107.18338627284396,91.26245238660368,0.5648098799875744,0.4049094217023376
3.1,107.23078190387187,88.48883589313336,0.5593375466197436,0.4200192793639569
3.2,112.93002403624017,84.16100977289811,0.5396815489374829,0.4363506800056321
3.3000000000000003,125.58563219409216,91.44553270780746,0.5067557622456739,0.3920886310903
3.4000000000000004,115.2418901498826,84.69413259620832,0.5912190872972274,0.4059907644591708
3.5,132.82193099282708,89.81391640798681,0.7764576774786951,0.27107173784618716
3.6,116.90638295376617,88.49244434576914,0.8951078780398565,0.26369557260794463
3.7,112.18079351764644,89.69798426830766,0.7956626715781268,0.2468546684625344
3.8000000000000003,134.44088002023977,87.6710575677655,0.8894664725958942,0.21997576036343885
3.9000000000000004,137.89828155544814,86.23276109126748,0.8184056721609291,0.24241970828433645
4.0,120.0971939238605,93.47412113051315,0.5633639239513323,0.43242834199281954
4.1000000000000005,122.1504866629434,88.12935242882722,0.6018438221726953,0.4140755960142628
4.2,133.167981932663,83.37664514201303,0.657499133133938,0.4248926316365382
4.3,116.8460529790965,92.74505894039457,0.6186683396346616,0.4496351074311595
4.4,132.30975296946966,77.816854982439,0.5869822907496954,0.3987327709083107
4.5,134.37566050904633,82.55920716394878,0.9466498853913548,0.34640930583900276
4.6000000000000005,136.15966726467315,81.42760728120972,0.9620672790156469,0.347729745322051
4.7,134.82959515392602,87.01760697049117,0.8961634111705635,0.3922358775186678
4.800000000000001,145.52995083665417,80.07684443367688,0.9749606736091917,0.397791661877982
4.9,148.0180389154359,77.27731349553451,0.9349801008163793,0.39344577546681464
5.0,136.69308795661044,76.86207769794922,0.48832224095648363,0.3638337629587802
5.1000000000000005,143.67713218814464,80.3526442264529,0.5001806900949687,0.4080282565058152
5.2,140.55782581323996,70.28634179294959,0.5186370073094262,0.4261327063153845
5.300000000000001,156.08220008582555,73.19132324746005,0.47877779377430846,0.38035219153436306
5.4,152.28097925391046,69.14059532640954,0.4915222354526084,0.3871432986405955
5.5,141.96044888288787,69.59001647371039,0.834421679686916,0.21133540683828778
5.6000000000000005,152.1107644747764,63.84047680793024,0.8246600558603359,0.24811049185160178
5.7,144.00249845935915,63.060278662609136,0.78348388980995,0.22043726615277512
5.800000000000001,142.09439871133233,55.41734249011615,0.8077237090989354,0.23034065968472284
5.9,150.59462190192573,55.24635689136981,0.8405556886308384,0.24159385296736158
6.0,160.25842294262077,48.97726433284424,0.5492604716526271,0.4386075658576357
6.1000000000000005,162.5254274317702,46.609866861358384,0.6327173699241807,0.40917925133427524
6.2,154.62210021081455,43.91283168747406,0.6159757021574453,0.41130202979511
6.300000000000001,163.4103656138305,37.84668507822932,0.6360102168875308,0.42861616165425714
6.4,160.2989202492389,35.33813899705039,0.59437553408328,0.43645211836102016
6.5,168.20467349169212,33.336935501742026,0.966808122021032,0.40961822193704217
6.6000000000000005,150.42956429194106,25.510668486583203,0.941778161176802,0.345996772068029
6.7,159.31104753383647,16.890792511729266,0.913779522044897,0.4141941067566376
6.800000000000001,166.61466817817302,1.1987138762835254,0.9757081097867897,0.3807707090530533
0.0,-2.8793875491439556,-1.0018133705046723,0.6936861984736601,0.4156634138664486
0.1,6.829858430947083,11.317561290471888,0.7566101025191965,0.46553107904330376
0.2,14.007257521182613,16.46809931008145,0.6797497724943142,0.4575448254298465
0.30000000000000004,15.22728093555261,19.179894618816732,0.6872674181492668,0.44302927549882026
0.4,28.21118957855172,29.429863306172006,0.7102510995660614,0.4426900565376605
0.5,29.922233920556195,33.414794930017976,0.798771342052716,0.27673233794007035
0.6000000000000001,45.98371880118021,36.766232271843926,0.8098245644180607,0.29885249450480633
0.7000000000000001,44.144166833166295,44.21105819613483,0.7869185514576487,0.28149500275364525
0.8,51.281495924816994,51.96220567041278,0.796610554609063,0.2876260064619328
0.9,55.131961799795775,47.68306838007755,0.793919816944135,0.26722001661212236
1.0,54.02006025738086,51.55576146392444,0.5678258539948927,0.4182778768130805
1.1,71.71424493012816,62.60009918446113,0.5612159911467918,0.44282607059611817
1.2000000000000002,70.65101231715259,59.93261269374641,0.6323537971021831,0.446796548996168
1.3,67.44352469384789,57.49906523458357,0.5377061798519789,0.43554591982604907
1.4000000000000001,68.88504672554309,65.63822043493278,0.5437143088723657,0.43420778312796876
1.5,71.83668595128763,63.11934075884453,0.5875604983100088,0.3399331319625308
1.6,69.06218169545217,74.69380616996123,0.5964929760982692,0.34450409751393346
1.7000000000000002,83.89848398380352,71.93108172728793,0.62485658928663,0.32299189408693
1.8,77.29107354440781,75.77114395217471,0.6492266750343657,0.35115802357140496
1.9000000000000001,86.45415597550235,73.15358185371842,0.5980439323349299,0.3373804514271308
2.0,87.0147076076083,79.62094104573214,0.6414293848009701,0.44231242392378417
2.1,86.07684432402027,76.73219134131779,0.746931762255012,0.4438490186660783
2.2,97.46668175618066,74.50635977360683,0.6948558685601378,0.4298820419843375
2.3000000000000003,91.7378053267956,82.66147474877441,0.7387842957386164,0.41770487760069996
2.4000000000000004,91.92343820948525,78.3677952464811,0.7472490461314346,0.4287434426369314
2.5,98.47560645894961,82.22213149350411,0.7469349327526584,0.2784669013563592
2.6,102.99343340748709,87.0843390363152,0.7717635197648175,0.2659683623862602
2.7,99.86941241859016,89.53962098221032,0.8132317031873384,0.2707545342361168
2.8000000000000003,108.19365999252965,83.59839515613344,0.8484416132028463,0.2604778515581541
2.9000000000000004,104.66348224775828,84.79705646504799,0.8365613485493402,0.27425953389118723
3.0,114.10662677066256,86.04156750232163,0.5293983385885693,0.44406265239662124
3.1,106.93592349747544,82.53739294903389,0.5561998943169333,0.4413810941278924
3.2,121.13044466930066,82.5395005224613,0.4962341046692399,0.4469465771159372
3.3000000000000003,115.16387578804633,85.26849880432898,0.5842639402292632,0.4432042980036552
3.4000000000000004,125.21413449939583,86.66268302168304,0.6132360847874387,0.4211810306429747
3.5,114.17382111925805,88.34162131304701,0.5615518297660911,0.3263236449395856
3.6,123.42549143871933,80.61721311365967,0.6028629063720865,0.3445436957000087
3.7,117.98284036034606,82.34180777347092,0.5305786755215824,0.3382759302612043
3.8000000000000003,115.34905109551272,84.84069284603382,0.6020116004000379,0.3367684621686044
3.9000000000000004,117.30579695400203,86.63365012962386,0.5734284963350533,0.33270814555949463
4.0,122.78983774612212,86.04703279389467,0.7795744481165218,0.468425191132367
4.1000000000000005,119.17492912097528,80.27584851453493,0.7108289948646155,0.4487257496659544
4.2,126.46652459027543,90.55217415286536,0.7482399727564808,0.4689192014086826
4.3,126.32666361420013,79.94418299647388,0.6726561508160305,0.4362191540810187
4.4,123.26378097641589,79.76697976069573,0.694164626710391,0.45594663146969816
4.5,128.65887738148396,76.19547795838912,0.7642953616075379,0.27502360834128103
4.6000000000000005,135.3232647507337,76.4877391503341,0.8011176243747798,0.29736465214129326
4.7,136.19423416394113,78.79322103230518,0.7642738862657869,0.26011933453129726
4.800000000000001,124.26474683894874,78.4678650034569,0.7674354201827479,0.2743523675618762
4.9,138.67489843722893,72.43052028008307,0.8135488120059476,0.2736164387691942
5.0,145.05136238376545,73.6894555359486,0.5809095486905009,0.4245068749953672
5.1000000000000005,146.10502646126048,64.58951306230638,0.5522731081884463,0.4239162650728262
5.2,131.5528295674959,66.66206271447729,0.4971399999390911,0.4331536878565287
5.300000000000001,133.32876062639886,68.11198090901958,0.5613891503646232,0.41407813745209693
