$E$,$p_x$,$p_y$,$p_z$,charge,timestamp
526.3834694146205,80.68135820165571,414.8555898221457,313.78761114012855,1.0,1665351308.8447845
563.9635659903513,120.75966343544826,487.57612990283724,256.2323847613375,-1.0,1665351309.209121
438.95661943107336,-24.206497423527253,435.1618749862105,48.98838416733794,-1.0,1665351309.5734572
702.5983676934882,200.50687992305552,667.4882005914592,88.86911420877003,-1.0,1665351309.9377937
1297.2280055445433,-113.98600592784237,673.7155551467923,1102.684356275603,1.0,1665351310.3021302
729.289320246049,57.43774119486534,640.3573973092888,344.2440590956502,-1.0,1665351310.6664667
1184.5996623991805,-29.888214847541803,688.5215264808897,963.4925647569394,1.0,1665351311.030803
421.21770510930395,-73.94326752694553,413.07310404299506,36.38844598594562,-1.0,1665351311.3951395
436.92564570107027,65.82519683762098,406.13846022823947,146.75191465878865,1.0,1665351311.759476
895.6994815709139,-3.5578144355409336,587.593219124911,675.7720563039511,-1.0,1665351312.1238124
488.1476820524803,-126.63695584901666,418.83952258481503,216.38494685959063,-1.0,1665351312.488149
570.1913051738733,-233.65034296025806,461.1006238212767,240.64209199985834,-1.0,1665351312.8524852
442.6167505576168,-56.79235724226476,325.07957035203503,294.4083031654964,,1665351313.2168217
458.5744775991339,62.37130826377154,441.8880630692865,105.51716034682886,1.0,1665351313.5811582
1103.2014437660835,58.79964944589631,362.8129030423105,1040.1733385059538,-1.0,1665351313.9454947
656.9227991672477,156.4512641781307,557.7490035392145,309.81474311886774,-1.0,1665351314.309831
519.3392284380878,1.485841013056529,510.0306765919721,97.86462796275029,-1.0,1665351314.6741674
199.9750725133753,6.641657198121209,187.70350033846395,68.63719091775694,,1665351315.038504
1781.2184124654923,85.14423816269436,641.3206700874316,1659.576466973544,-1.0,1665351315.4028404
978.2704640627102,46.48116264977125,695.5167543999327,686.3108309834397,0.0,1665351315.7671766
553.8362196938378,57.52640171150608,545.8618141988675,71.61641676604977,,1665351316.131513
1227.2362999568545,88.26976935116522,715.1033647032069,993.2841091755345,0.0,1665351316.4958496
994.2502938918674,-212.42592312764913,594.6127429018736,768.0119205234649,-1.0,1665351316.860186
1431.2718997281104,-118.36364389503814,367.03389583307074,1378.2177542263782,-1.0,1665351317.2245224
663.4418667173333,97.7778572985294,603.0671537358651,258.6564695119973,1.0,1665351317.5888588
739.251084346949,-156.31377935285042,540.8586039287574,479.0896561697028,-1.0,1665351317.9531953
633.269868249291,22.35615910044976,343.0105518772652,531.8575368306853,1.0,1665351318.3175318
538.250385464392,35.29429364114833,426.3422317634188,326.64484031425667,-1.0,1665351318.681868
327.2118799585987,71.40523568482513,312.67075963354273,64.84182888397217,0.0,1665351319.0462046
672.0812069175399,-154.28893127513868,579.9546287827586,302.5532233032153,1.0,1665351319.410541
540.9836220974095,60.584675410490945,354.4688612357877,404.1551223196881,,1665351319.7748775
778.0676862444242,357.0394394173244,300.1111571582404,622.7697940872345,1.0,1665351320.139214
536.7023027962329,23.301356795374545,518.5082566336935,136.57725433234407,1.0,1665351320.5035503
657.2777397109659,-43.02066087819969,620.2501555436052,213.19180191858405,-1.0,1665351320.8678868
1221.9250383894343,-90.49400869773092,498.8290333855892,1111.7908882898953,0.0,1665351321.2322233
605.5665276888869,54.88740452522359,547.9750870869622,251.83178157987948,-1.0,1665351321.5965598
512.7385081293645,38.0484819446458,510.6744401389234,25.738238658298815,-1.0,1665351321.960896
440.79156088437685,40.34886533690178,406.6563267660109,165.21970558648619,-1.0,1665351322.3252325
1256.8431909552507,15.112982402602938,473.22660128232104,1164.2507239646702,0.0,1665351322.689569
712.7628523529521,113.6431008334946,468.45318291488593,524.9583361983852,0.0,1665351323.0539055
1200.315660975323,101.56989114888347,358.42323359522135,1141.0393458657663,1.0,1665351323.4182417
544.855296499567,1.9759426814053427,357.7940495500564,410.5064772701189,-1.0,1665351323.7825782
1298.672116566694,51.832586070231855,620.9163992209191,1139.4398731603249,0.0,1665351324.1469147
756.171142631923,38.44581417080258,724.4410650969255,212.53380795356858,0.0,1665351324.5112512
849.9474128358735,-26.186259251473587,570.8545850316964,629.1649125317614,0.0,1665351324.8755875
782.5825634593776,-38.13564523949918,610.0156573429739,488.73366876984994,1.0,1665351325.239924
1048.1344134711958,124.44188875134637,311.9365466432014,992.8712433618565,,1665351325.6042604
2533.851472836869,17.817380409150473,383.02453149573074,2504.6705962312494,0.0,1665351325.968597
715.1541095569397,-280.0270176861559,503.3484411360569,423.48480089358355,-1.0,1665351326.3329332
792.5431746482153,-29.035927930689695,447.6896000623442,653.3401645136273,-1.0,1665351326.6972697
1043.6588605765405,180.90367702578374,514.7023354459045,889.7065486917612,-1.0,1665351327.0616062
581.3489650884852,-31.65673885354289,578.8420215049172,43.625041372041444,0.0,1665351327.4259427
1334.0747786770512,29.02116714482179,462.9907924116369,1250.8199563093883,,1665351327.790279
595.4425965765707,-101.02387515074963,580.4291183528999,86.2893448546797,1.0,1665351328.1546154
534.9225854136249,-24.432935641911286,489.89530293005566,213.41402533241367,-1.0,1665351328.518952
1327.1026182387448,-21.906499217183352,616.2466093419006,1175.1422599425102,0.0,1665351328.8832884
968.126739454619,-127.79664478802022,563.0624669832433,777.1078557720932,-1.0,1665351329.2476249
1036.9754530518817,227.524869350127,482.3332669397009,889.3266574564365,1.0,1665351329.6119611
738.9636001844741,16.61630599093928,523.3648552712536,521.4183435972641,1.0,1665351329.9762976
488.18931817284533,58.53358231458003,359.5396499178414,325.01018485033035,1.0,1665351330.340634
595.4779993751783,16.92767057528863,556.1989779853961,211.8105488325835,,1665351330.7049706
304.69508039122076,97.2107245129971,276.93346475180164,81.81554347942271,-1.0,1665351331.0693069
764.1035403935446,-239.76692964438837,701.6952442454142,184.35450657421046,0.0,1665351331.4336433
802.5487677362455,-82.69261552459449,462.97704605509733,650.3055210889447,-1.0,1665351331.7979798
1458.478594506342,-221.15969445513468,501.57718699903563,1351.5110194385543,-1.0,1665351332.1623163
501.1682430726077,-56.53540342793406,469.5028910616805,165.94321712094452,-1.0,1665351332.5266526
1604.4682542276,75.34872361924647,354.0126655321361,1563.1105339405608,0.0,1665351332.890989
668.3932140305076,150.59025756841868,373.9704175266503,533.0400545010216,0.0,1665351333.2553256
936.3346191032729,-162.40776520959355,403.9063517936787,828.9768728448447,1.0,1665351333.619662
619.243098968769,99.91744166522062,356.11851307086874,496.3132933135232,-1.0,1665351333.9839983
1290.1080427312156,-38.74173715579661,681.9216725298155,1094.3168792703775,0.0,1665351334.3483348
624.0885908020317,168.51245085323512,587.1121712057561,128.00852119591426,1.0,1665351334.7126713
1074.7282992517528,-44.045270331082804,681.632826976312,829.6933955156616,-1.0,1665351335.0770078
727.1840969854053,-32.05599116933013,502.54702198629053,524.5275255230578,-1.0,1665351335.441344
537.253981843081,21.783082139421253,448.2651121058849,295.3345350741278,,1665351335.8056805
1385.4451469192584,-8.35429556416392,633.1089076311457,1232.2642094720798,-1.0,1665351336.170017
732.2419400436138,-5.700842517249043,530.479983173543,504.71229091991245,-1.0,1665351336.5343535
1358.6232036970605,-15.809096645853003,501.2659501466692,1262.6706931385013,,1665351336.89869
1432.4024486979226,40.18140584549883,472.4062351320503,1351.6624351769365,-1.0,1665351337.2630262
717.4085904455673,-155.26059037659542,679.1577690705767,171.20899343224892,0.0,1665351337.6273627
2146.869471211668,-96.58349737528147,539.1055055681003,2075.812833162371,-1.0,1665351337.9916992
1014.1468919100737,18.984940760246104,517.116606139246,872.1930210969476,0.0,1665351338.3560357
1196.893063801937,24.089599855252345,486.1382586900107,1093.3028175184795,-1.0,1665351338.720372
1949.8644268363396,-104.03309486174334,383.30605040655655,1908.8985384082155,-1.0,1665351339.0847085
615.3943456205863,83.62990604232391,607.1668148291955,55.33044738036319,,1665351339.449045
559.2623550007122,-3.4116858965525125,536.6145977166325,157.49373205846192,-1.0,1665351339.8133814
690.1732210536084,-79.40219792279436,556.1979840744356,400.8450181006074,0.0,1665351340.1777177
893.629929287741,32.599502086457505,638.389213513892,624.4072749829573,1.0,1665351340.5420542
593.1242601633363,-62.97517731378167,412.8821925628116,421.13604702177673,1.0,1665351340.9063907
410.4372376256287,-90.59074832775269,332.17082398424725,223.22207785252962,1.0,1665351341.2707272
936.8752924881856,226.66534328182843,556.1889899960454,718.8050523173393,-1.0,1665351341.6350634
484.15376063862686,-207.88142407936067,407.0237561783986,159.75105436174528,,1665351341.9994
1054.0269037415005,-12.204044711378572,594.147231023824,870.5231719892927,-1.0,1665351342.3637364
570.7064676933385,-69.05338331973968,560.8231459070178,77.99783031636538,1.0,1665351342.728073
715.8331734126607,39.591813882050815,574.1442031915902,425.6827508521613,0.0,1665351343.0924091
533.8961955327119,-19.190450298781457,456.1875569265561,276.70660839057274,1.0,1665351343.4567456
750.5067541372915,-108.50558010763973,639.1124833345364,378.18080429492926,-1.0,1665351343.821082
944.1780585060806,-73.1874132929292,595.1394717867299,729.2724647353783,0.0,1665351344.1854186
683.3493375962177,-186.6030511253635,455.6872113547747,473.8072856252881,0.0,1665351344.5497549
889.88469989125,8.024871380089564,531.8169869479233,713.4421020191515,0.0,1665351344.9140913
554.3174346477691,-69.80648181346919,471.676260264891,282.6908717200405,-1.0,1665351345.2784278
1062.8562989931334,202.35087174393982,687.8798998433457,784.5077376325596,-1.0,1665351345.6427643
450.42153012769955,-139.8023863788024,428.0654616781967,9.620711179665516,,1665351346.0071008
778.134084796464,-57.7731470042051,480.064086859329,609.3949047335232,-1.0,1665351346.371437
609.6597990148341,-51.001605749923044,522.5046250242918,309.9525343886731,-1.0,1665351346.7357736
599.4669735142393,-64.33218297762556,500.71581364863493,323.13960842001467,,1665351347.10011
1176.9932120398153,115.9279559118429,513.3478085724113,1052.6236353321192,-1.0,1665351347.4644465
506.2271889135217,-41.723776399877124,326.8837748141435,384.2783379810469,1.0,1665351347.8287828
848.22400959577,-72.94629295196887,423.93783391665124,730.8271216733464,1.0,1665351348.1931193
634.1237797625599,13.541764118758806,603.1271477303526,194.51476127933586,0.0,1665351348.5574558
740.5920788276106,-38.143303620695065,537.64827871049,507.5675364035298,-1.0,1665351348.9217923
779.4238757078457,-39.712583635056035,660.4172150877005,412.0341621034279,-1.0,1665351349.2861285
411.38144382540537,27.321516214533403,403.76892518073095,73.86902012353649,-1.0,1665351349.650465
416.0404734553735,54.33692134581372,385.02914644064305,147.94691927451566,0.0,1665351350.0148015
688.6042283673736,33.94421633825516,624.8060005837295,287.4679027946813,0.0,1665351350.379138
1007.6542961023661,22.965653158470445,455.85678977948095,898.16652489419,0.0,1665351350.7434742
735.9589163175151,-141.46848922692578,409.22241597100066,595.0400972455216,-1.0,1665351351.1078107
639.252634369074,79.37315848368894,524.6124343567853,356.54478818007124,-1.0,1665351351.4721472
1076.2388439856722,-141.28773012011658,621.1032392194403,867.4994829117998,0.0,1665351351.8364837
1071.7422894536433,-6.914332836179369,569.6183100159886,907.8080567494961,,1665351352.20082
427.22065502938545,-34.122289688152534,409.0065194911764,118.59415855719418,1.0,1665351352.5651565
586.6447235403135,26.74825140351618,583.3690811418098,55.80177302116538,-1.0,1665351352.929493
1046.9341737289687,219.44525481351286,392.9982180680181,945.2328257401737,1.0,1665351353.2938294
936.4683253120178,-67.23097022462593,407.34537691463265,840.3519648704503,-1.0,1665351353.658166
613.8708554039858,136.8281623088069,522.9600518751959,290.9038075658489,-1.0,1665351354.0225022
701.0037488838533,194.90109592405713,554.1403917152322,382.55300943334237,1.0,1665351354.3868387
571.7655816849741,49.206167254114916,462.2466511402417,332.40250753168,-1.0,1665351354.7511752
739.0230241779147,-80.21703518615345,538.687360733292,499.4493917477668,1.0,1665351355.1155117
610.7615200646027,-117.3303521884929,550.7076388680283,236.42721784800827,0.0,1665351355.479848
519.1165290205201,-42.875550948991815,506.74602938314405,104.15795474926824,,1665351355.8441844
826.3739018015975,176.87764920692996,642.7967505377712,488.2798585728362,-1.0,1665351356.208521
1818.414777066919,82.8321424409155,656.8255845265303,1693.620337958116,1.0,1665351356.5728574
462.24583200646333,-92.04234766853278,424.1245856224811,159.1084577059659,1.0,1665351356.9371936
791.7214830262336,-100.02649672890499,432.2759912692923,655.7071251782703,0.0,1665351357.3015301
759.7078478431556,7.445107446360964,235.41929470821427,722.2131611433556,,1665351357.6658666
706.0747052478945,223.46648098291882,497.9425742575783,447.9443871841101,,1665351358.030203
1212.3088768780076,-134.03524740998063,523.7045479311951,1085.1080461802612,1.0,1665351358.3945394
485.9998768383444,-188.00632262709183,354.87560673436485,273.6994093600499,-1.0,1665351358.7588758
1141.573237465539,24.0360812618635,426.6091000082916,1058.5910254131388,-1.0,1665351359.1232123
1290.4162596403528,175.60054612552653,476.0122548357052,1186.3471939490746,-1.0,1665351359.4875488
574.579106206432,68.94293127182334,520.616293337668,233.11895381538184,0.0,1665351359.851885
761.2571723508652,-110.76029184828855,602.6118694916439,451.682504590451,,1665351360.2162216
990.4367375627734,-73.58740276421167,474.6823116427186,866.1062511504767,-1.0,1665351360.580558
575.2892661231784,80.19198953668729,546.2648255633835,161.61771215711244,,1665351360.9448946
251.93133557201702,-137.46799216053643,195.88214262894832,78.73934958801277,0.0,1665351361.3092308
864.7739852740169,102.9842572260369,663.0621813817534,545.5047130791612,1.0,1665351361.6735673
837.5708627299449,95.18556406537198,663.8551655613512,501.75465881768554,-1.0,1665351362.0379038
1692.8146910260823,38.528749268341244,513.3780569719949,1612.5287111407372,1.0,1665351362.4022403
895.1134222100645,4.503781553492445,623.3189787525696,642.1448164543457,1.0,1665351362.7665768
951.8885062632216,105.82525668697463,551.8003617967634,768.3245499944176,1.0,1665351363.130913
866.9229362821956,7.254228469579061,491.22699116682185,714.0501080250923,1.0,1665351363.4952495
461.6647419944398,12.57269156621578,427.5243057054283,172.8235790008556,1.0,1665351363.859586
1334.300492789876,22.42415504624273,454.57215055771695,1254.2458420369987,-1.0,1665351364.2239225
611.6801732411787,15.372501839233678,280.32635633864726,543.4429265943747,0.0,1665351364.5882587
848.1109438908654,-118.61580954444929,554.7916538989263,630.3508496366636,1.0,1665351364.9525952
476.0280734211125,31.82357865977042,439.63120303486386,179.52131306454882,-1.0,1665351365.3169317
561.1227631685842,6.931701273217129,558.3589210526765,54.401582185603694,-1.0,1665351365.6812682
612.7511964398996,-37.254259290866514,456.37153493511556,407.0806811974549,1.0,1665351366.0456045
767.1598937930721,280.9763448773274,616.8452227633528,359.1685919147225,1.0,1665351366.409941
2524.6702566192566,50.169249692260564,569.1826621092025,2459.160590160297,-1.0,1665351366.7742774
512.4260127606332,-72.24959526214911,486.96648526693156,141.0418971972072,1.0,1665351367.138614
527.5971988745295,55.224521458438744,507.7404214348824,131.06288922141243,1.0,1665351367.5029502
693.0851309360174,54.00030592134124,564.564161888737,398.3928121789674,1.0,1665351367.8672867
936.3758347367178,99.71639662287316,630.8989743045312,684.7047380768776,0.0,1665351368.2316232
774.1343666005133,-38.13579819044725,676.8380898044378,373.7868893343306,-1.0,1665351368.5959597
629.9826955934163,-35.52614374895188,609.4160061734252,155.6437640161263,-1.0,1665351368.960296
805.8158907327969,13.264460365987816,430.8854675725163,680.5657776317466,1.0,1665351369.3246324
1043.906617484396,168.0711841529394,597.9797474176754,838.9934950662224,-1.0,1665351369.688969
540.56603005811,-146.777720919949,411.2690213047996,318.6259336735214,-1.0,1665351370.0533054
943.6073929385414,-196.87382974500383,567.2993289076928,727.8769323111479,-1.0,1665351370.4176419
1157.4895345248701,52.27416832949007,283.87184241455805,1120.9205908289066,-1.0,1665351370.7819781
654.5815781503234,-65.24551034881205,553.0033907721382,344.10037144357847,0.0,1665351371.1463146
430.82576149147496,-21.848506167126743,389.4982697824572,182.587204862352,-1.0,1665351371.510651
730.7200402013115,28.02231943740344,359.02591034831744,635.8181127207027,1.0,1665351371.8749876
1343.001204438355,-206.50494584295694,519.4868191823758,1221.1220811864173,-1.0,1665351372.2393239
548.0217523180623,36.65305101745332,470.49931138313457,278.4390469256563,-1.0,1665351372.6036603
516.4429972049921,49.15611312622582,383.1368956671839,342.78262074222863,1.0,1665351372.9679968
931.3951692787161,42.93487053988042,421.6819514376138,829.3590598041466,1.0,1665351373.3323333
596.5703979053216,-4.204969002822054,462.28965891537723,377.0471842521876,1.0,1665351373.6966696
476.20367941488485,-13.018710733001853,421.96059964454514,220.3367191521666,0.0,1665351374.061006
1008.4913590194706,-71.67270021663234,528.5344843118427,855.9012175209299,0.0,1665351374.4253426
1844.9253252809758,74.07339326731937,325.1403152890629,1814.5366140275892,-1.0,1665351374.789679
618.4310256189272,-151.95830211906417,450.61923832466044,395.2485546044061,-1.0,1665351375.1540153
1414.1407606340958,39.045404981482875,387.6091379550818,1359.421367130269,-1.0,1665351375.5183518
910.8328246632807,78.27819298988607,484.8167526574288,767.0974092832241,-1.0,1665351375.8826883
782.6980194886808,-54.06664155645615,566.024515595751,537.5667360680944,1.0,1665351376.2470248
669.7401616845452,111.73436327082129,652.2190921589472,101.71692121305871,1.0,1665351376.611361
588.0177370125396,-55.99228313413721,544.3329460981191,215.2438781078731,,1665351376.9756975
504.41651347473254,34.611691883866456,336.0200202120773,374.6015828418461,1.0,1665351377.340034
974.5777295991824,50.579116128599594,437.46934042768993,869.4031459732065,1.0,1665351377.7043705
1246.7200726026265,-128.49616711754163,455.4113118493425,1153.4291358839778,0.0,1665351378.068707
494.6697031200028,86.58333556342563,336.9212477417335,351.6849072787975,-1.0,1665351378.4330432
641.1687181728468,-125.45916575149732,574.1427141686752,256.18543412804837,1.0,1665351378.7973797
1542.7514612895675,99.88915174779027,601.5314123271754,1417.1018660131235,-1.0,1665351379.1617162
962.5390528308712,-135.76379492829682,338.6976215264343,890.6914681210068,0.0,1665351379.5260527
465.768306435063,14.031757293032797,323.52400663041624,334.64750439896983,-1.0,1665351379.890389
669.52641387654,-12.205975829242107,419.97949496103627,521.1980111672615,,1665351380.2547255
379.18717047676756,-79.48260075377715,366.01820091136636,59.10044867172727,0.0,1665351380.619062
2048.232224018283,-82.87595199446639,581.5897028245179,1962.0930145271864,1.0,1665351380.9833984
682.4618756741208,115.8672419919327,597.800704306744,308.15884201525495,0.0,1665351381.3477347
595.0083722956648,-61.74253371674371,504.95675837561936,308.07507981490426,1.0,1665351381.7120712
875.3186148743214,123.23223423798072,477.7503531592393,723.0142834318269,1.0,1665351382.0764077
698.6215928932877,-4.291932206375918,412.010628061517,564.178794123853,1.0,1665351382.4407442
612.2879077871792,-85.73794651972696,558.9385501594165,234.09814970364698,0.0,1665351382.8050804
434.03414019116605,-56.15178758800846,289.1961833046308,318.60899102848674,0.0,1665351383.169417
897.1100777124325,-39.896530730522045,686.1573825543982,576.2565094946629,-1.0,1665351383.5337534
1386.5319828558022,29.341421270762226,568.7220757655268,1264.1847060524046,-1.0,1665351383.89809
488.9841595207781,-151.46153185421645,436.03927265170387,161.34257136908724,-1.0,1665351384.2624261
528.4572696170039,-11.666111409965879,471.91005335924325,237.54923530524215,0.0,1665351384.6267626
927.2724453672467,-144.64679396455693,594.698009868357,696.593518482439,1.0,1665351384.991099
928.1673596823863,129.3576916105295,610.2867563536189,687.008056881683,-1.0,1665351385.3554356
710.3239039952027,-71.5157173473064,688.9085594877525,157.63342736804236,1.0,1665351385.7197719
578.018929431486,-33.10096804920158,454.8419708237931,355.1432672492253,1.0,1665351386.0841084
1582.7281412894247,-79.96958296474918,587.8325560834327,1467.3393203476624,,1665351386.4484448
738.1560204497815,25.10558532663822,487.27099195303293,553.9039271505235,0.0,1665351386.8127813
990.0294519332973,-98.25502985210613,271.181122309772,947.0812075566272,0.0,1665351387.1771178
729.5450250413217,-118.56151973859124,419.67337038080854,584.8520597493274,0.0,1665351387.541454
710.3739299858773,58.12896037049438,549.1930166957445,446.7132019343656,-1.0,1665351387.9057906
600.4380487723982,-89.83608410267442,564.2900515155969,184.47172186334447,,1665351388.270127
417.40913444322973,2.680083884316673,413.66181609626267,52.68647426959795,0.0,1665351388.6344635
577.5568729433753,101.70965200917317,407.9961015066651,395.9331121889986,1.0,1665351388.9987998
768.7486671860806,3.5720592379520326,556.0757734370833,530.4811475345053,1.0,1665351389.3631363
495.6192087089077,-2.8188706500760077,457.49560304366986,190.37262724775007,1.0,1665351389.7274728
1415.6694311767708,82.55062089146566,692.4224176849879,1231.8787638587132,-1.0,1665351390.0918093
774.8151465584446,-200.71957470617235,500.34745314756515,556.4315769211003,1.0,1665351390.4561455
794.1789433983654,73.88446755580742,234.22734075431921,755.246040992271,1.0,1665351390.820482
640.5459681076153,7.502564979208671,617.7252454500222,169.27826178031464,1.0,1665351391.1848185
627.2304258243604,85.21302779262953,574.3899066702596,237.1302007116587,0.0,1665351391.549155
1479.1963924853292,150.52395266232327,535.3203003921307,1370.660495237461,1.0,1665351391.9134912
1026.3824446984797,191.50695853114712,496.73009737577,877.3334474305851,0.0,1665351392.2778277
1034.6890475410303,-52.84698464661358,358.1585155957971,969.2821359239734,0.0,1665351392.6421642
1369.8643211082922,242.16944085094758,460.88924341503207,1267.067514171104,1.0,1665351393.0065007
755.1124228920079,-41.06629406936429,547.1814955437794,518.7478208452735,-1.0,1665351393.370837
530.3055955468932,192.7368487091269,413.4310310290346,270.45900687588426,0.0,1665351393.7351735
668.536813581966,213.82573703387777,560.6924562579369,294.54626935625726,1.0,1665351394.09951
1181.3596361101906,-79.23864306063479,525.3967353799819,1054.9686524861147,1.0,1665351394.4638464
401.00328761958764,212.69128286697128,313.7121451663348,130.9484816607518,,1665351394.828183
1017.883050312783,-171.90726564147536,596.9841134969042,806.3140358235382,1.0,1665351395.1925192
1005.7805232350021,-86.55849595640956,604.1668091915925,799.2204416604274,-1.0,1665351395.5568557
1386.552154512254,35.01253624207038,514.875309071925,1286.8073576089628,-1.0,1665351395.9211922
1080.8749221147166,-144.62599722371635,642.7692566486309,856.6740108646384,-1.0,1665351396.2855287
931.3222277288065,-31.443128836951075,585.1421035745293,723.8638616031778,,1665351396.649865
721.0225217034714,-154.50926706345314,647.5410987220885,276.33249657059486,1.0,1665351397.0142014
948.2156568464773,-103.06397766929592,512.2719151355274,791.243826743159,1.0,1665351397.378538
702.4236320800114,-47.86458237654858,582.9108269156643,388.9982885860686,,1665351397.7428744
509.32352596838814,-135.1221823783457,490.9646672386291,4.433447580229084,1.0,1665351398.1072106
944.693086727859,95.02752012631186,614.7647125687072,710.9695539967717,-1.0,1665351398.4715471
1171.1882938957044,-54.26238076243192,542.8344049718137,1036.3716382510768,-1.0,1665351398.8358836
834.072086176632,-55.69362361666043,451.27834973546584,699.1679528464668,1.0,1665351399.20022
550.193406873609,-81.1372934072927,456.7518263008482,295.81084117484147,1.0,1665351399.5645564
1414.954215273342,149.84393129456544,455.1747788390028,1331.3357609118946,0.0,1665351399.9288929
2281.3689158185957,117.99295191714145,413.50207371485857,2240.4766408946793,-1.0,1665351400.2932293
473.6981795962833,88.70574468224413,443.06919444885716,142.16013908139658,1.0,1665351400.6575658
1136.5650950347972,-73.8203716888687,508.5992874589428,1013.5710595569658,0.0,1665351401.021902
486.37992596905565,-64.21874334994487,444.9063701048101,185.73224606508066,-1.0,1665351401.3862386
475.2186929753409,66.78836109628776,467.54069110850776,52.674311889593156,1.0,1665351401.750575
740.9287479318431,-51.451322178019666,528.43694150222,516.7981422313374,0.0,1665351402.1149116
1360.0976167464323,-214.43880514464473,490.87909546231145,1250.1667846993716,,1665351402.4792478
814.8928922992765,70.0050610804642,797.9042390597868,149.98764160231065,-1.0,1665351402.8435843
611.9750348564943,145.5400632740235,590.0955655386722,71.53542340264151,-1.0,1665351403.2079208
2870.4485230996374,19.492880093836447,676.2129241311629,2789.57780723688,,1665351403.5722573
484.7655927357733,-71.12111406676945,437.3799241428136,195.72181531754137,0.0,1665351403.9365938
501.75927713211826,-50.08587432319729,475.02977465330713,153.61396607813697,,1665351404.30093
654.6170690308049,-174.5163495067548,548.908476875761,311.068794377144,,1665351404.6652665
1929.5507120617942,0.7864550739565175,558.3650416049376,1846.995279425508,,1665351405.029603
1409.108026406762,150.44147681977392,477.5297718731382,1317.1623548792434,-1.0,1665351405.3939395
1090.532513951536,-95.49003004699364,427.57293120939556,998.6604861733974,,1665351405.7582757
714.3308984290608,153.4284820061556,684.0990981343829,136.87701520518303,-1.0,1665351406.1226122
